pmid,journal,title,authors,abstract,link,publication_date_raw,publication_date,publication_year,publication_month
40480916,British journal of anaesthesia,Patterns of prevention effectiveness in postoperative neurocognitive disorder and delayed neurocognitive recovery research: a systematic review with meta-regression of randomised trials.,Lahiri NK; Vuckovic N; Sidhu AS; Li J; Sun Y; Naiken S; Curtis SJ; Bisch E; Bolda R; Nagra PS; Mann G; Gonzales AE; Smith L; Anderson BP; Liu Z; Adams DC; Meng L,"BACKGROUND: Postoperative neurocognitive disorder and delayed neurocognitive recovery (pNCD/dNCR) are common yet unresolved complications after surgery. METHODS: We conducted a systematic literature search in resources of Ovid MEDLINE, EMBASE, Web of Science, and ClinicalTrials.gov and multivariable meta-regression analyses of RCTs to identify trial-level characteristics associated with prevention effectiveness in pNCD/dNCR research. Trials investigating pNCD/dNCR prevention in adult surgical patients were eligible. Trials performed in paediatric patients or assessing cognitive changes on the same day of surgery were excluded. Effectiveness associated with trial-level characteristics was assessed using ratio of odds ratio (OR) and 95% confidence interval (CI). RESULTS: We analysed 187 eligible trials. Trials originating from the USA/Canada (ratio of OR, 3.04; 95% CI, 1.62-5.73; P=0.001), Europe/Australia/New Zealand (1.58; 1.04-2.40; P=0.033), and other regions (2.0; 1.19-3.36; P=0.009) were associated with reduced effectiveness compared with trials from China. Higher pNCD/dNCR incidence in control groups was associated with greater effectiveness (0.98; 0.97-0.99; P<0.001). Trials involving volatile anaesthetics (2.12; 1.16-3.86; P=0.014) were associated with reduced effectiveness compared with dexmedetomidine and abdominal surgery, respectively. Registered trials exhibited enhanced effectiveness (0.69; 0.50-0.95; P=0.022), whereas those with power analyses reported reduced effectiveness (1.43; 1.06-1.94; P=0.021). Trials with a high risk of bias in the selection of the reported result were associated with reduced effectiveness (2.99; 1.04-8.59; P=0.041). Dexmedetomidine was the most studied intervention, showing potential benefits, though evidence certainty was very low. CONCLUSIONS: Trial-level characteristics were significantly associated with prevention effectiveness in pNCD/dNCR research. Identifying and addressing the underlying causes of regional differences might enhance the quality and consistency of future trials on a global level. SYSTEMATIC REVIEW PROTOCOL: PROSPERO (CRD42024543584).",https://pubmed.ncbi.nlm.nih.gov/40480916/,2025 Aug,2025-08-01,2025,2025-08
40480914,British journal of anaesthesia,Development of insulin and its pharmacology and perioperative use: a narrative review.,Dhatariya K; Levy NA; Stubbs D; Frank C; Tinsley SL; Knaggs RD,"Diabetes mellitus is characterised by an elevated blood glucose concentration. Over the last two decades, a plethora of new agents have emerged to help treat the condition, of which several classes of agent have been shown to reduce the risk of cardiovascular morbidity and mortality. In addition, there have been several developments in the pharmacology of insulin, improving the pharmacokinetics and pharmacodynamics of insulin analogues to better mimic physiological insulin concentrations in the liver, skeletal muscle, and other tissues. Furthermore, the technologies used to deliver insulin and measure glucose have improved; for example, in the UK, hybrid closed loop systems are now the standard of care for people with type 1 diabetes mellitus. This review focuses on insulin and insulin delivery. We consider the history of insulin development and the pharmacology of newer insulin analogues. We also describe the novel technologies available and the considerations that need to be made by anaesthetists, surgeons, and other members of the perioperative team when looking after someone with diabetes mellitus on these insulins, or using these devices, to ensure safe care and the avoidance of complications.",https://pubmed.ncbi.nlm.nih.gov/40480914/,2025 Aug,2025-08-01,2025,2025-08
40480912,British journal of anaesthesia,"Chemical ablation of pericapsular nerve group with 95% ethanol for pain relief and quality of life in patients with hip osteoarthritis: a prospective, double-blinded, randomised, controlled trial.",Reysner M; Reysner T; Kowalski G; Mularski A; Daroszewski P; Wieczorowska-Tobis K,"BACKGROUND: Chronic hip pain from osteoarthritis greatly diminishes quality of life, and standard treatments often fail to provide sufficient relief. Ultrasound-guided pericapsular nerve group (PENG) neurolysis using ethanol is a minimally invasive technique that may provide extended analgesia. This study evaluated the efficacy and safety of ultrasound-guided 95% ethanol neurolysis of the PENG compared with a sham procedure in patients with chronic hip pain. METHODS: This double-blinded, single-centre, RCT included 100 patients (median age: 82 yr [IQR 74-89]; 49% male) with chronic hip pain unresponsive to conservative treatments. Participants were assigned to either ethanol neurolysis (n=50) or a sham procedure (n=50). The primary outcome was pain intensity (numeric rating scale [NRS]) assessed at 7 days, 30 days, 3 months, and 6 months. Secondary outcomes included opioid consumption (oral morphine equivalents), quality of life (EQ-5D-5L), and neurological deficits. RESULTS: Ethanol neurolysis significantly reduced NRS scores at all follow-ups (P<0.0001). The mean NRS scores decreased from baseline 6.0 (sd 0.9) to 3.1 (0.8) at 7 days, 2.9 (0.7) at 30 days, 2.8 (0.7) at 3 months, and 3.0 (0.7) at 6 months. Opioid consumption was lower in the neurolysis group at 7 days (median [IQR]: 1.5 [0.5-3.5] mg vs 11.5 [9.1-13.7] mg, P=0.002) and remained reduced through 6 months. Quality of life improved significantly (P<0.0001), and no neurological deficits were observed. CONCLUSIONS: Ultrasound-guided ethanol neurolysis of the PENG is a safe and effective intervention for chronic hip pain, providing long-term relief and reducing opioid dependency. Further multicentre trials are needed to validate long-term outcomes. CLINICAL TRIAL REGISTRATION: NCT06087588.",https://pubmed.ncbi.nlm.nih.gov/40480912/,2025 Aug,2025-08-01,2025,2025-08
40480911,British journal of anaesthesia,Characteristics and outcome of preoperative multidisciplinary team discussions for high-risk noncardiac surgical patients in the Netherlands: a multicentre prospective observational study.,Vernooij JEM; Hobrink E; Boerlage RM; van Beest P; van de Calseijde S; Holl T; Janssen LMJ; Klinkert L; Marsman M; Nouwen MJ; Wefers Bettink MA; Preckel B; Kalkman CJ; van Leeuwen B; Festen S; Koning NJ,"BACKGROUND: Guidelines recommend preoperative multidisciplinary team (MDT) discussions for high-risk noncardiac surgical patients, but there is a lack of guidance and underlying evidence. The present study aims to describe the characteristics of MDT meetings and their effect on 30-day patient outcomes. METHODS: A prospective, multicentre, observational study was conducted in nine hospitals in the Netherlands. From each hospital, 25 consecutive adult high-risk noncardiac surgical patients discussed in a preoperative MDT meeting were included. Data were collected between April 2022 and September 2023, including patient and MDT characteristics, clinical information, and patient outcomes up to 30 days after surgery. RESULTS: The present study included 225 patients, with a median age of 73 yr (interquartile range 64-79 yr). Patients were selected for an MDT discussion because of doubt regarding the harm-benefit ratio of the proposed surgery (n=168; 75%) or as part of a standardised surgical pathway (n=57; 25%). Clinical management was modified after MDT discussions for 183 (81%) patients, including 71 patients (32%) who underwent nonsurgical management after MDT discussion. Within 30 days after surgery, 75 patients (49%) experienced adverse events, compared with 16 patients (23%) after nonsurgical management. The 30-day mortality rate was 3% after surgery and 11% after nonsurgical management. CONCLUSIONS: Preoperative MDT discussions lead to management modifications for high-risk noncardiac surgical patients. Almost one-third of the discussed patients did not undergo surgery. The rate of postoperative adverse events was high in this selected population. Further research is needed to evaluate the effectiveness of MDT decisions on the quality of life and disability experienced by these patients. CLINICAL TRIAL REGISTRATION: ClinicalTrials.gov NCT05703230 (registered on Mar 22, 2022).",https://pubmed.ncbi.nlm.nih.gov/40480911/,2025 Aug,2025-08-01,2025,2025-08
40465288,Anesthesia and analgesia,In Response.,Marin L; Kleinberg RL,,https://pubmed.ncbi.nlm.nih.gov/40465288/,2025 Aug 1,2025-08-01,2025,2025-08
40465255,Anesthesia and analgesia,"Desflurane, Climate Change, and PFAS Pollution: Appropriate Metrics for Science Based Ethical Decision Making.",Kalmar AF; Rex S,,https://pubmed.ncbi.nlm.nih.gov/40465255/,2025 Aug 1,2025-08-01,2025,2025-08
40461346,British journal of anaesthesia,"Efficacy and safety of adamgammadex for reversing rocuronium-induced deep neuromuscular block: a multicentre, randomised, double-blind, positive-controlled phase III trial.",Zhao Y; Ren Y; Xie W; Wang Y; Lei Y; Zhu Y; Zhang X; Wu X; Guo X; Jiang Y; Wang S; Lei Q; You J; Yu Y; Zhou Y; Zhou W; Xu G; Li C; Gu Z; Luo F; Wang H; Chen J; Wang R; Qi Y; Jie Q; Su D; Gu X; Yu W,"BACKGROUND: Adamgammadex, a newly developed modified gamma-cyclodextrin derivative, has demonstrated efficacy in reversing deep rocuronium-induced neuromuscular block in early clinical trials. METHODS: This multicentre, randomised, double-blind, positive-controlled, noninferiority phase III clinical trial aimed to investigate the efficacy and safety of adamagammadex compared with sugammadex in reversing deep rocuronium-induced neuromuscular block. In total, 321 patients were randomly assigned to either the adamgammadex 8 mg kg(-1) group or the sugammadex 4 mg kg(-1) group. The primary outcome was the success rate of antagonism, defined as recovery of the train-of-four ratio (TOFR) to 0.9 within 10 min. Standard safety data were collected throughout the trial period. RESULTS: For the primary efficacy outcome, the success rate for recovery of TOFR to 0.9 was 98.7% in the adamgammadex group and 100% in the sugammadex group, with an observed difference of -1.3% (95% confidence interval [CI] -4.6%, 1.2%). The lower limit of -4.6% was higher than the noninferiority margin of -10%. For the key secondary efficacy outcomes, the median (interquartile range) time from administration of adamgammadex or sugammadex to recovery of TOFR to 0.9 was 2.5 (2.0, 3.2) min and 2.2 (1.7, 2.7) min, respectively. The difference was 0.5 min (95% CI 0.3, 0.7), and the upper limit of 0.7 min was lower than the noninferiority margin of 5 min. We observed no inferiority in secondary efficacy outcomes. There was no significant difference in the safety profile between adamgammadex and sugammadex. CONCLUSIONS: Adamgammadex was noninferior to sugammadex in reversing deep neuromuscular block from rocuronium. CLINICAL TRIAL REGISTRATION: Chinese Clinical Trial Registry (ChiCTR2200056471, registered February 6, 2022; https://www.chictr.org.cn/showproj.html?proj=141077).",https://pubmed.ncbi.nlm.nih.gov/40461346/,2025 Aug,2025-08-01,2025,2025-08
40460028,Anesthesia and analgesia,Volatile Anesthetics and Greenhouse Effect: A Clinical Perspective.,Pruna A; Reinoso-Barbero F; Jakobsson J; Landoni G,,https://pubmed.ncbi.nlm.nih.gov/40460028/,2025 Aug 1,2025-08-01,2025,2025-08
40460027,Anesthesia and analgesia,Beyond Negligible Impact: The Case Against Desflurane in Modern Anesthesia Practice.,Hung PY; Ren SH; Cheng SY; Hung MH,,https://pubmed.ncbi.nlm.nih.gov/40460027/,2025 Aug 1,2025-08-01,2025,2025-08
40460024,Anesthesia and analgesia,Volatile Anesthetics and Climate: A More Balanced Perspective.,Kranke P; Jakobsson J; Meybohm P; Sanders G,,https://pubmed.ncbi.nlm.nih.gov/40460024/,2025 Aug 1,2025-08-01,2025,2025-08
